mIoU: 53.65 | aAcc: 84.59 | Processed: 77 | Avg. Transfer: 2422.82 KB/image:   4%|▍         | 77/2000 [06:51<2:39:44,  4.98s/it]
mIoU: 53.81 | aAcc: 84.62 | Processed: 78 | Avg. Transfer: 2436.08 KB/image:   4%|▍         | 77/2000 [06:57<2:39:44,  4.98s/it]
mIoU: 53.81 | aAcc: 84.62 | Processed: 78 | Avg. Transfer: 2436.08 KB/image:   4%|▍         | 78/2000 [06:57<2:46:40,  5.20s/it]
mIoU: 53.83 | aAcc: 84.74 | Processed: 79 | Avg. Transfer: 2431.80 KB/image:   4%|▍         | 78/2000 [07:03<2:46:40,  5.20s/it]
mIoU: 53.83 | aAcc: 84.74 | Processed: 79 | Avg. Transfer: 2431.80 KB/image:   4%|▍         | 79/2000 [07:03<2:52:03,  5.37s/it]
mIoU: 54.09 | aAcc: 84.66 | Processed: 80 | Avg. Transfer: 2426.42 KB/image:   4%|▍         | 79/2000 [07:07<2:52:03,  5.37s/it]
mIoU: 54.09 | aAcc: 84.66 | Processed: 80 | Avg. Transfer: 2426.42 KB/image:   4%|▍         | 80/2000 [07:07<2:39:54,  5.00s/it]
mIoU: 53.63 | aAcc: 84.69 | Processed: 81 | Avg. Transfer: 2416.83 KB/image:   4%|▍         | 80/2000 [07:12<2:39:54,  5.00s/it]
mIoU: 53.63 | aAcc: 84.69 | Processed: 81 | Avg. Transfer: 2416.83 KB/image:   4%|▍         | 81/2000 [07:12<2:37:03,  4.91s/it]
mIoU: 52.64 | aAcc: 83.94 | Processed: 82 | Avg. Transfer: 2431.76 KB/image:   4%|▍         | 81/2000 [07:17<2:37:03,  4.91s/it]
mIoU: 52.64 | aAcc: 83.94 | Processed: 82 | Avg. Transfer: 2431.76 KB/image:   4%|▍         | 82/2000 [07:17<2:35:48,  4.87s/it]
mIoU: 52.65 | aAcc: 84.03 | Processed: 83 | Avg. Transfer: 2428.03 KB/image:   4%|▍         | 82/2000 [07:22<2:35:48,  4.87s/it]
mIoU: 52.65 | aAcc: 84.03 | Processed: 83 | Avg. Transfer: 2428.03 KB/image:   4%|▍         | 83/2000 [07:22<2:39:40,  5.00s/it]
mIoU: 53.16 | aAcc: 84.08 | Processed: 84 | Avg. Transfer: 2433.02 KB/image:   4%|▍         | 83/2000 [07:27<2:39:40,  5.00s/it]
mIoU: 53.16 | aAcc: 84.08 | Processed: 84 | Avg. Transfer: 2433.02 KB/image:   4%|▍         | 84/2000 [07:27<2:45:28,  5.18s/it]
mIoU: 53.50 | aAcc: 84.05 | Processed: 85 | Avg. Transfer: 2421.73 KB/image:   4%|▍         | 84/2000 [07:32<2:45:28,  5.18s/it]
mIoU: 53.50 | aAcc: 84.05 | Processed: 85 | Avg. Transfer: 2421.73 KB/image:   4%|▍         | 85/2000 [07:32<2:41:52,  5.07s/it]
mIoU: 53.67 | aAcc: 84.08 | Processed: 86 | Avg. Transfer: 2428.34 KB/image:   4%|▍         | 85/2000 [07:38<2:41:52,  5.07s/it]
mIoU: 53.67 | aAcc: 84.08 | Processed: 86 | Avg. Transfer: 2428.34 KB/image:   4%|▍         | 86/2000 [07:38<2:44:39,  5.16s/it]
mIoU: 53.67 | aAcc: 84.14 | Processed: 87 | Avg. Transfer: 2428.44 KB/image:   4%|▍         | 86/2000 [07:43<2:44:39,  5.16s/it]
mIoU: 53.67 | aAcc: 84.14 | Processed: 87 | Avg. Transfer: 2428.44 KB/image:   4%|▍         | 87/2000 [07:43<2:44:02,  5.14s/it]
mIoU: 53.71 | aAcc: 84.18 | Processed: 88 | Avg. Transfer: 2428.62 KB/image:   4%|▍         | 87/2000 [07:47<2:44:02,  5.14s/it]
mIoU: 53.71 | aAcc: 84.18 | Processed: 88 | Avg. Transfer: 2428.62 KB/image:   4%|▍         | 88/2000 [07:47<2:38:56,  4.99s/it]
mIoU: 53.87 | aAcc: 84.07 | Processed: 89 | Avg. Transfer: 2423.75 KB/image:   4%|▍         | 88/2000 [07:53<2:38:56,  4.99s/it]
mIoU: 53.87 | aAcc: 84.07 | Processed: 89 | Avg. Transfer: 2423.75 KB/image:   4%|▍         | 89/2000 [07:53<2:47:23,  5.26s/it]
mIoU: 53.89 | aAcc: 84.32 | Processed: 90 | Avg. Transfer: 2425.82 KB/image:   4%|▍         | 89/2000 [07:58<2:47:23,  5.26s/it]
mIoU: 53.89 | aAcc: 84.32 | Processed: 90 | Avg. Transfer: 2425.82 KB/image:   4%|▍         | 90/2000 [07:58<2:44:09,  5.16s/it]
mIoU: 54.32 | aAcc: 84.35 | Processed: 91 | Avg. Transfer: 2420.06 KB/image:   4%|▍         | 90/2000 [08:03<2:44:09,  5.16s/it]
mIoU: 54.32 | aAcc: 84.35 | Processed: 91 | Avg. Transfer: 2420.06 KB/image:   5%|▍         | 91/2000 [08:03<2:38:36,  4.99s/it]
mIoU: 53.46 | aAcc: 83.50 | Processed: 92 | Avg. Transfer: 2426.25 KB/image:   5%|▍         | 91/2000 [08:07<2:38:36,  4.99s/it]
mIoU: 53.46 | aAcc: 83.50 | Processed: 92 | Avg. Transfer: 2426.25 KB/image:   5%|▍         | 92/2000 [08:07<2:34:56,  4.87s/it]
mIoU: 52.94 | aAcc: 82.53 | Processed: 93 | Avg. Transfer: 2426.15 KB/image:   5%|▍         | 92/2000 [08:13<2:34:56,  4.87s/it]
mIoU: 52.94 | aAcc: 82.53 | Processed: 93 | Avg. Transfer: 2426.15 KB/image:   5%|▍         | 93/2000 [08:13<2:39:45,  5.03s/it]
mIoU: 53.32 | aAcc: 82.63 | Processed: 94 | Avg. Transfer: 2428.23 KB/image:   5%|▍         | 93/2000 [08:16<2:39:45,  5.03s/it]
mIoU: 53.32 | aAcc: 82.63 | Processed: 94 | Avg. Transfer: 2428.23 KB/image:   5%|▍         | 94/2000 [08:16<2:26:53,  4.62s/it]
mIoU: 52.51 | aAcc: 82.68 | Processed: 95 | Avg. Transfer: 2427.19 KB/image:   5%|▍         | 94/2000 [08:19<2:26:53,  4.62s/it]
mIoU: 52.51 | aAcc: 82.68 | Processed: 95 | Avg. Transfer: 2427.19 KB/image:   5%|▍         | 95/2000 [08:19<2:05:56,  3.97s/it]
mIoU: 51.90 | aAcc: 82.19 | Processed: 96 | Avg. Transfer: 2423.77 KB/image:   5%|▍         | 95/2000 [08:22<2:05:56,  3.97s/it]
mIoU: 51.90 | aAcc: 82.19 | Processed: 96 | Avg. Transfer: 2423.77 KB/image:   5%|▍         | 96/2000 [08:22<1:54:32,  3.61s/it]
mIoU: 51.53 | aAcc: 82.07 | Processed: 97 | Avg. Transfer: 2432.39 KB/image:   5%|▍         | 96/2000 [08:24<1:54:32,  3.61s/it]
mIoU: 51.53 | aAcc: 82.07 | Processed: 97 | Avg. Transfer: 2432.39 KB/image:   5%|▍         | 97/2000 [08:24<1:43:55,  3.28s/it]
mIoU: 51.57 | aAcc: 82.10 | Processed: 98 | Avg. Transfer: 2426.27 KB/image:   5%|▍         | 97/2000 [08:26<1:43:55,  3.28s/it]
mIoU: 51.57 | aAcc: 82.10 | Processed: 98 | Avg. Transfer: 2426.27 KB/image:   5%|▍         | 98/2000 [08:26<1:34:43,  2.99s/it]
mIoU: 50.84 | aAcc: 82.06 | Processed: 99 | Avg. Transfer: 2420.15 KB/image:   5%|▍         | 98/2000 [08:29<1:34:43,  2.99s/it]
mIoU: 50.84 | aAcc: 82.06 | Processed: 99 | Avg. Transfer: 2420.15 KB/image:   5%|▍         | 99/2000 [08:29<1:27:58,  2.78s/it]
mIoU: 50.78 | aAcc: 82.10 | Processed: 100 | Avg. Transfer: 2423.77 KB/image:   5%|▍         | 99/2000 [08:31<1:27:58,  2.78s/it]
mIoU: 50.78 | aAcc: 82.10 | Processed: 100 | Avg. Transfer: 2423.77 KB/image:   5%|▌         | 100/2000 [08:31<1:26:18,  2.73s/it]
mIoU: 50.67 | aAcc: 82.03 | Processed: 101 | Avg. Transfer: 2418.23 KB/image:   5%|▌         | 100/2000 [08:33<1:26:18,  2.73s/it]
mIoU: 50.67 | aAcc: 82.03 | Processed: 101 | Avg. Transfer: 2418.23 KB/image:   5%|▌         | 101/2000 [08:33<1:19:15,  2.50s/it]
mIoU: 50.96 | aAcc: 82.10 | Processed: 102 | Avg. Transfer: 2419.64 KB/image:   5%|▌         | 101/2000 [08:36<1:19:15,  2.50s/it]
mIoU: 50.96 | aAcc: 82.10 | Processed: 102 | Avg. Transfer: 2419.64 KB/image:   5%|▌         | 102/2000 [08:36<1:17:21,  2.45s/it]
mIoU: 51.04 | aAcc: 82.31 | Processed: 103 | Avg. Transfer: 2417.84 KB/image:   5%|▌         | 102/2000 [08:38<1:17:21,  2.45s/it]
mIoU: 51.04 | aAcc: 82.31 | Processed: 103 | Avg. Transfer: 2417.84 KB/image:   5%|▌         | 103/2000 [08:38<1:13:13,  2.32s/it]
mIoU: 50.98 | aAcc: 82.22 | Processed: 104 | Avg. Transfer: 2419.04 KB/image:   5%|▌         | 103/2000 [08:40<1:13:13,  2.32s/it]
mIoU: 50.98 | aAcc: 82.22 | Processed: 104 | Avg. Transfer: 2419.04 KB/image:   5%|▌         | 104/2000 [08:40<1:17:44,  2.46s/it]
mIoU: 50.84 | aAcc: 82.27 | Processed: 105 | Avg. Transfer: 2434.21 KB/image:   5%|▌         | 104/2000 [08:43<1:17:44,  2.46s/it]
mIoU: 50.84 | aAcc: 82.27 | Processed: 105 | Avg. Transfer: 2434.21 KB/image:   5%|▌         | 105/2000 [08:43<1:19:01,  2.50s/it]
mIoU: 50.50 | aAcc: 82.31 | Processed: 106 | Avg. Transfer: 2435.56 KB/image:   5%|▌         | 105/2000 [08:45<1:19:01,  2.50s/it]
mIoU: 50.50 | aAcc: 82.31 | Processed: 106 | Avg. Transfer: 2435.56 KB/image:   5%|▌         | 106/2000 [08:45<1:18:05,  2.47s/it]
mIoU: 50.50 | aAcc: 82.32 | Processed: 107 | Avg. Transfer: 2432.86 KB/image:   5%|▌         | 106/2000 [08:48<1:18:05,  2.47s/it]
mIoU: 50.50 | aAcc: 82.32 | Processed: 107 | Avg. Transfer: 2432.86 KB/image:   5%|▌         | 107/2000 [08:48<1:23:51,  2.66s/it]
mIoU: 50.51 | aAcc: 82.53 | Processed: 108 | Avg. Transfer: 2434.86 KB/image:   5%|▌         | 107/2000 [08:51<1:23:51,  2.66s/it]
mIoU: 50.51 | aAcc: 82.53 | Processed: 108 | Avg. Transfer: 2434.86 KB/image:   5%|▌         | 108/2000 [08:51<1:18:30,  2.49s/it]
mIoU: 50.54 | aAcc: 82.60 | Processed: 109 | Avg. Transfer: 2431.42 KB/image:   5%|▌         | 108/2000 [08:53<1:18:30,  2.49s/it]
mIoU: 50.54 | aAcc: 82.60 | Processed: 109 | Avg. Transfer: 2431.42 KB/image:   5%|▌         | 109/2000 [08:53<1:20:29,  2.55s/it]
mIoU: 51.65 | aAcc: 82.70 | Processed: 110 | Avg. Transfer: 2428.51 KB/image:   5%|▌         | 109/2000 [08:55<1:20:29,  2.55s/it]
mIoU: 51.65 | aAcc: 82.70 | Processed: 110 | Avg. Transfer: 2428.51 KB/image:   6%|▌         | 110/2000 [08:55<1:16:02,  2.41s/it]
mIoU: 51.42 | aAcc: 82.75 | Processed: 111 | Avg. Transfer: 2427.06 KB/image:   6%|▌         | 110/2000 [08:58<1:16:02,  2.41s/it]
mIoU: 51.42 | aAcc: 82.75 | Processed: 111 | Avg. Transfer: 2427.06 KB/image:   6%|▌         | 111/2000 [08:58<1:15:59,  2.41s/it]
mIoU: 51.43 | aAcc: 82.86 | Processed: 112 | Avg. Transfer: 2433.66 KB/image:   6%|▌         | 111/2000 [09:00<1:15:59,  2.41s/it]
mIoU: 51.43 | aAcc: 82.86 | Processed: 112 | Avg. Transfer: 2433.66 KB/image:   6%|▌         | 112/2000 [09:00<1:13:01,  2.32s/it]
mIoU: 52.07 | aAcc: 83.00 | Processed: 113 | Avg. Transfer: 2430.98 KB/image:   6%|▌         | 112/2000 [09:02<1:13:01,  2.32s/it]
mIoU: 52.07 | aAcc: 83.00 | Processed: 113 | Avg. Transfer: 2430.98 KB/image:   6%|▌         | 113/2000 [09:02<1:13:44,  2.34s/it]
mIoU: 52.07 | aAcc: 83.05 | Processed: 114 | Avg. Transfer: 2423.51 KB/image:   6%|▌         | 113/2000 [09:05<1:13:44,  2.34s/it]
mIoU: 52.07 | aAcc: 83.05 | Processed: 114 | Avg. Transfer: 2423.51 KB/image:   6%|▌         | 114/2000 [09:05<1:17:05,  2.45s/it]
mIoU: 52.00 | aAcc: 83.04 | Processed: 115 | Avg. Transfer: 2425.47 KB/image:   6%|▌         | 114/2000 [09:07<1:17:05,  2.45s/it]
mIoU: 52.00 | aAcc: 83.04 | Processed: 115 | Avg. Transfer: 2425.47 KB/image:   6%|▌         | 115/2000 [09:07<1:14:42,  2.38s/it]
mIoU: 51.95 | aAcc: 83.02 | Processed: 116 | Avg. Transfer: 2420.22 KB/image:   6%|▌         | 115/2000 [09:10<1:14:42,  2.38s/it]
mIoU: 51.95 | aAcc: 83.02 | Processed: 116 | Avg. Transfer: 2420.22 KB/image:   6%|▌         | 116/2000 [09:10<1:15:33,  2.41s/it]
mIoU: 51.74 | aAcc: 83.05 | Processed: 117 | Avg. Transfer: 2422.47 KB/image:   6%|▌         | 116/2000 [09:12<1:15:33,  2.41s/it]
mIoU: 51.74 | aAcc: 83.05 | Processed: 117 | Avg. Transfer: 2422.47 KB/image:   6%|▌         | 117/2000 [09:12<1:17:21,  2.46s/it]
mIoU: 50.61 | aAcc: 82.74 | Processed: 118 | Avg. Transfer: 2430.35 KB/image:   6%|▌         | 117/2000 [09:14<1:17:21,  2.46s/it]
mIoU: 50.61 | aAcc: 82.74 | Processed: 118 | Avg. Transfer: 2430.35 KB/image:   6%|▌         | 118/2000 [09:14<1:14:55,  2.39s/it]
mIoU: 50.82 | aAcc: 82.83 | Processed: 119 | Avg. Transfer: 2423.94 KB/image:   6%|▌         | 118/2000 [09:17<1:14:55,  2.39s/it]
mIoU: 50.82 | aAcc: 82.83 | Processed: 119 | Avg. Transfer: 2423.94 KB/image:   6%|▌         | 119/2000 [09:17<1:15:57,  2.42s/it]
mIoU: 50.80 | aAcc: 82.89 | Processed: 120 | Avg. Transfer: 2419.30 KB/image:   6%|▌         | 119/2000 [09:20<1:15:57,  2.42s/it]
mIoU: 50.80 | aAcc: 82.89 | Processed: 120 | Avg. Transfer: 2419.30 KB/image:   6%|▌         | 120/2000 [09:20<1:18:43,  2.51s/it]
mIoU: 50.80 | aAcc: 82.91 | Processed: 121 | Avg. Transfer: 2420.98 KB/image:   6%|▌         | 120/2000 [09:22<1:18:43,  2.51s/it]
mIoU: 50.80 | aAcc: 82.91 | Processed: 121 | Avg. Transfer: 2420.98 KB/image:   6%|▌         | 121/2000 [09:22<1:14:37,  2.38s/it]
mIoU: 50.90 | aAcc: 83.11 | Processed: 122 | Avg. Transfer: 2426.91 KB/image:   6%|▌         | 121/2000 [09:25<1:14:37,  2.38s/it]
mIoU: 50.90 | aAcc: 83.11 | Processed: 122 | Avg. Transfer: 2426.91 KB/image:   6%|▌         | 122/2000 [09:25<1:20:19,  2.57s/it]
mIoU: 51.00 | aAcc: 83.26 | Processed: 123 | Avg. Transfer: 2430.45 KB/image:   6%|▌         | 122/2000 [09:30<1:20:19,  2.57s/it]
mIoU: 51.00 | aAcc: 83.26 | Processed: 123 | Avg. Transfer: 2430.45 KB/image:   6%|▌         | 123/2000 [09:30<1:43:56,  3.32s/it]
mIoU: 50.94 | aAcc: 83.29 | Processed: 124 | Avg. Transfer: 2427.13 KB/image:   6%|▌         | 123/2000 [09:34<1:43:56,  3.32s/it]
mIoU: 50.94 | aAcc: 83.29 | Processed: 124 | Avg. Transfer: 2427.13 KB/image:   6%|▌         | 124/2000 [09:34<1:53:09,  3.62s/it]
mIoU: 50.92 | aAcc: 83.26 | Processed: 125 | Avg. Transfer: 2427.52 KB/image:   6%|▌         | 124/2000 [09:40<1:53:09,  3.62s/it]
mIoU: 50.92 | aAcc: 83.26 | Processed: 125 | Avg. Transfer: 2427.52 KB/image:   6%|▋         | 125/2000 [09:40<2:14:23,  4.30s/it]
mIoU: 50.92 | aAcc: 83.27 | Processed: 126 | Avg. Transfer: 2425.15 KB/image:   6%|▋         | 125/2000 [09:45<2:14:23,  4.30s/it]
mIoU: 50.92 | aAcc: 83.27 | Processed: 126 | Avg. Transfer: 2425.15 KB/image:   6%|▋         | 126/2000 [09:45<2:15:30,  4.34s/it]
mIoU: 50.51 | aAcc: 83.38 | Processed: 127 | Avg. Transfer: 2419.18 KB/image:   6%|▋         | 126/2000 [09:50<2:15:30,  4.34s/it]
mIoU: 50.51 | aAcc: 83.38 | Processed: 127 | Avg. Transfer: 2419.18 KB/image:   6%|▋         | 127/2000 [09:50<2:23:19,  4.59s/it]
mIoU: 50.51 | aAcc: 83.41 | Processed: 128 | Avg. Transfer: 2409.50 KB/image:   6%|▋         | 127/2000 [09:54<2:23:19,  4.59s/it]
mIoU: 50.51 | aAcc: 83.41 | Processed: 128 | Avg. Transfer: 2409.50 KB/image:   6%|▋         | 128/2000 [09:54<2:19:51,  4.48s/it]
mIoU: 50.47 | aAcc: 83.52 | Processed: 129 | Avg. Transfer: 2412.14 KB/image:   6%|▋         | 128/2000 [10:00<2:19:51,  4.48s/it]
mIoU: 50.47 | aAcc: 83.52 | Processed: 129 | Avg. Transfer: 2412.14 KB/image:   6%|▋         | 129/2000 [10:00<2:31:45,  4.87s/it]
mIoU: 50.32 | aAcc: 83.57 | Processed: 130 | Avg. Transfer: 2413.45 KB/image:   6%|▋         | 129/2000 [10:05<2:31:45,  4.87s/it]
mIoU: 50.32 | aAcc: 83.57 | Processed: 130 | Avg. Transfer: 2413.45 KB/image:   6%|▋         | 130/2000 [10:05<2:35:06,  4.98s/it]
mIoU: 50.47 | aAcc: 83.57 | Processed: 131 | Avg. Transfer: 2410.74 KB/image:   6%|▋         | 130/2000 [10:09<2:35:06,  4.98s/it]
mIoU: 50.47 | aAcc: 83.57 | Processed: 131 | Avg. Transfer: 2410.74 KB/image:   7%|▋         | 131/2000 [10:09<2:28:26,  4.77s/it]
mIoU: 50.93 | aAcc: 83.76 | Processed: 132 | Avg. Transfer: 2405.47 KB/image:   7%|▋         | 131/2000 [10:14<2:28:26,  4.77s/it]
mIoU: 50.93 | aAcc: 83.76 | Processed: 132 | Avg. Transfer: 2405.47 KB/image:   7%|▋         | 132/2000 [10:14<2:28:40,  4.78s/it]
mIoU: 50.91 | aAcc: 83.70 | Processed: 133 | Avg. Transfer: 2403.08 KB/image:   7%|▋         | 132/2000 [10:19<2:28:40,  4.78s/it]
mIoU: 50.91 | aAcc: 83.70 | Processed: 133 | Avg. Transfer: 2403.08 KB/image:   7%|▋         | 133/2000 [10:19<2:30:46,  4.85s/it]
mIoU: 50.91 | aAcc: 83.71 | Processed: 134 | Avg. Transfer: 2400.82 KB/image:   7%|▋         | 133/2000 [10:23<2:30:46,  4.85s/it]
mIoU: 50.91 | aAcc: 83.71 | Processed: 134 | Avg. Transfer: 2400.82 KB/image:   7%|▋         | 134/2000 [10:23<2:27:24,  4.74s/it]
mIoU: 50.86 | aAcc: 83.71 | Processed: 135 | Avg. Transfer: 2396.90 KB/image:   7%|▋         | 134/2000 [10:28<2:27:24,  4.74s/it]
mIoU: 50.86 | aAcc: 83.71 | Processed: 135 | Avg. Transfer: 2396.90 KB/image:   7%|▋         | 135/2000 [10:28<2:23:17,  4.61s/it]
mIoU: 50.99 | aAcc: 83.70 | Processed: 136 | Avg. Transfer: 2392.34 KB/image:   7%|▋         | 135/2000 [10:33<2:23:17,  4.61s/it]
mIoU: 50.99 | aAcc: 83.70 | Processed: 136 | Avg. Transfer: 2392.34 KB/image:   7%|▋         | 136/2000 [10:33<2:31:40,  4.88s/it]
mIoU: 51.65 | aAcc: 83.78 | Processed: 137 | Avg. Transfer: 2398.07 KB/image:   7%|▋         | 136/2000 [10:39<2:31:40,  4.88s/it]
mIoU: 51.65 | aAcc: 83.78 | Processed: 137 | Avg. Transfer: 2398.07 KB/image:   7%|▋         | 137/2000 [10:39<2:37:08,  5.06s/it]
mIoU: 51.67 | aAcc: 83.78 | Processed: 138 | Avg. Transfer: 2398.30 KB/image:   7%|▋         | 137/2000 [10:44<2:37:08,  5.06s/it]
mIoU: 51.67 | aAcc: 83.78 | Processed: 138 | Avg. Transfer: 2398.30 KB/image:   7%|▋         | 138/2000 [10:44<2:35:35,  5.01s/it]
mIoU: 51.70 | aAcc: 83.90 | Processed: 139 | Avg. Transfer: 2402.48 KB/image:   7%|▋         | 138/2000 [10:49<2:35:35,  5.01s/it]
mIoU: 51.70 | aAcc: 83.90 | Processed: 139 | Avg. Transfer: 2402.48 KB/image:   7%|▋         | 139/2000 [10:49<2:37:10,  5.07s/it]
mIoU: 52.09 | aAcc: 83.96 | Processed: 140 | Avg. Transfer: 2406.66 KB/image:   7%|▋         | 139/2000 [10:54<2:37:10,  5.07s/it]
mIoU: 52.09 | aAcc: 83.96 | Processed: 140 | Avg. Transfer: 2406.66 KB/image:   7%|▋         | 140/2000 [10:54<2:33:41,  4.96s/it]
mIoU: 52.06 | aAcc: 84.05 | Processed: 141 | Avg. Transfer: 2409.97 KB/image:   7%|▋         | 140/2000 [10:58<2:33:41,  4.96s/it]
mIoU: 52.06 | aAcc: 84.05 | Processed: 141 | Avg. Transfer: 2409.97 KB/image:   7%|▋         | 141/2000 [10:58<2:32:58,  4.94s/it]
mIoU: 52.01 | aAcc: 84.06 | Processed: 142 | Avg. Transfer: 2410.34 KB/image:   7%|▋         | 141/2000 [11:03<2:32:58,  4.94s/it]
mIoU: 52.01 | aAcc: 84.06 | Processed: 142 | Avg. Transfer: 2410.34 KB/image:   7%|▋         | 142/2000 [11:03<2:31:45,  4.90s/it]
mIoU: 52.04 | aAcc: 84.08 | Processed: 143 | Avg. Transfer: 2402.88 KB/image:   7%|▋         | 142/2000 [11:08<2:31:45,  4.90s/it]
mIoU: 52.04 | aAcc: 84.08 | Processed: 143 | Avg. Transfer: 2402.88 KB/image:   7%|▋         | 143/2000 [11:08<2:30:42,  4.87s/it]
mIoU: 52.16 | aAcc: 84.22 | Processed: 144 | Avg. Transfer: 2400.54 KB/image:   7%|▋         | 143/2000 [11:14<2:30:42,  4.87s/it]
mIoU: 52.16 | aAcc: 84.22 | Processed: 144 | Avg. Transfer: 2400.54 KB/image:   7%|▋         | 144/2000 [11:14<2:38:25,  5.12s/it]
mIoU: 52.11 | aAcc: 84.16 | Processed: 145 | Avg. Transfer: 2403.45 KB/image:   7%|▋         | 144/2000 [11:19<2:38:25,  5.12s/it]
mIoU: 52.11 | aAcc: 84.16 | Processed: 145 | Avg. Transfer: 2403.45 KB/image:   7%|▋         | 145/2000 [11:19<2:39:05,  5.15s/it]
mIoU: 52.72 | aAcc: 84.28 | Processed: 146 | Avg. Transfer: 2395.91 KB/image:   7%|▋         | 145/2000 [11:24<2:39:05,  5.15s/it]
mIoU: 52.72 | aAcc: 84.28 | Processed: 146 | Avg. Transfer: 2395.91 KB/image:   7%|▋         | 146/2000 [11:24<2:33:02,  4.95s/it]
mIoU: 52.74 | aAcc: 84.27 | Processed: 147 | Avg. Transfer: 2402.26 KB/image:   7%|▋         | 146/2000 [11:28<2:33:02,  4.95s/it]
mIoU: 52.74 | aAcc: 84.27 | Processed: 147 | Avg. Transfer: 2402.26 KB/image:   7%|▋         | 147/2000 [11:28<2:32:20,  4.93s/it]
mIoU: 52.74 | aAcc: 84.31 | Processed: 148 | Avg. Transfer: 2403.34 KB/image:   7%|▋         | 147/2000 [11:33<2:32:20,  4.93s/it]
mIoU: 52.74 | aAcc: 84.31 | Processed: 148 | Avg. Transfer: 2403.34 KB/image:   7%|▋         | 148/2000 [11:33<2:33:48,  4.98s/it]
mIoU: 52.69 | aAcc: 84.41 | Processed: 149 | Avg. Transfer: 2405.62 KB/image:   7%|▋         | 148/2000 [11:38<2:33:48,  4.98s/it]
mIoU: 52.69 | aAcc: 84.41 | Processed: 149 | Avg. Transfer: 2405.62 KB/image:   7%|▋         | 149/2000 [11:38<2:32:51,  4.95s/it]
mIoU: 52.67 | aAcc: 84.41 | Processed: 150 | Avg. Transfer: 2404.25 KB/image:   7%|▋         | 149/2000 [11:43<2:32:51,  4.95s/it]
mIoU: 52.67 | aAcc: 84.41 | Processed: 150 | Avg. Transfer: 2404.25 KB/image:   8%|▊         | 150/2000 [11:43<2:31:35,  4.92s/it]
mIoU: 52.45 | aAcc: 84.34 | Processed: 151 | Avg. Transfer: 2402.41 KB/image:   8%|▊         | 150/2000 [11:48<2:31:35,  4.92s/it]
mIoU: 52.45 | aAcc: 84.34 | Processed: 151 | Avg. Transfer: 2402.41 KB/image:   8%|▊         | 151/2000 [11:48<2:34:51,  5.02s/it]
mIoU: 52.46 | aAcc: 84.27 | Processed: 152 | Avg. Transfer: 2403.24 KB/image:   8%|▊         | 151/2000 [11:54<2:34:51,  5.02s/it]
mIoU: 52.46 | aAcc: 84.27 | Processed: 152 | Avg. Transfer: 2403.24 KB/image:   8%|▊         | 152/2000 [11:54<2:36:20,  5.08s/it]
mIoU: 52.53 | aAcc: 84.28 | Processed: 153 | Avg. Transfer: 2401.97 KB/image:   8%|▊         | 152/2000 [11:58<2:36:20,  5.08s/it]
mIoU: 52.53 | aAcc: 84.28 | Processed: 153 | Avg. Transfer: 2401.97 KB/image:   8%|▊         | 153/2000 [11:58<2:29:14,  4.85s/it]
mIoU: 52.52 | aAcc: 84.33 | Processed: 154 | Avg. Transfer: 2398.12 KB/image:   8%|▊         | 153/2000 [12:03<2:29:14,  4.85s/it]
mIoU: 52.52 | aAcc: 84.33 | Processed: 154 | Avg. Transfer: 2398.12 KB/image:   8%|▊         | 154/2000 [12:03<2:31:34,  4.93s/it]
mIoU: 52.58 | aAcc: 84.47 | Processed: 155 | Avg. Transfer: 2392.82 KB/image:   8%|▊         | 154/2000 [12:08<2:31:34,  4.93s/it]
mIoU: 52.58 | aAcc: 84.47 | Processed: 155 | Avg. Transfer: 2392.82 KB/image:   8%|▊         | 155/2000 [12:08<2:27:28,  4.80s/it]
mIoU: 52.67 | aAcc: 84.58 | Processed: 156 | Avg. Transfer: 2387.84 KB/image:   8%|▊         | 155/2000 [12:13<2:27:28,  4.80s/it]
mIoU: 52.67 | aAcc: 84.58 | Processed: 156 | Avg. Transfer: 2387.84 KB/image:   8%|▊         | 156/2000 [12:13<2:32:06,  4.95s/it]
mIoU: 52.68 | aAcc: 84.59 | Processed: 157 | Avg. Transfer: 2390.63 KB/image:   8%|▊         | 156/2000 [12:18<2:32:06,  4.95s/it]
mIoU: 52.68 | aAcc: 84.59 | Processed: 157 | Avg. Transfer: 2390.63 KB/image:   8%|▊         | 157/2000 [12:18<2:35:57,  5.08s/it]
mIoU: 52.65 | aAcc: 84.70 | Processed: 158 | Avg. Transfer: 2384.62 KB/image:   8%|▊         | 157/2000 [12:23<2:35:57,  5.08s/it]
mIoU: 52.65 | aAcc: 84.70 | Processed: 158 | Avg. Transfer: 2384.62 KB/image:   8%|▊         | 158/2000 [12:23<2:30:37,  4.91s/it]
mIoU: 51.86 | aAcc: 84.66 | Processed: 159 | Avg. Transfer: 2389.38 KB/image:   8%|▊         | 158/2000 [12:27<2:30:37,  4.91s/it]
mIoU: 51.86 | aAcc: 84.66 | Processed: 159 | Avg. Transfer: 2389.38 KB/image:   8%|▊         | 159/2000 [12:27<2:26:57,  4.79s/it]
mIoU: 51.83 | aAcc: 84.68 | Processed: 160 | Avg. Transfer: 2388.05 KB/image:   8%|▊         | 159/2000 [12:33<2:26:57,  4.79s/it]
